"gene_id","gene_symbol","logFC.Early_vs_Thin","logFC.Early_vs_Mature","logFC.Thin_vs_Mature","logCPM","PValue","FDR","F"
"YGR185C","TYS1",-1.11257804007518,-1.00207249570081,0.110505544374367,2.85482009254695,2.40775123293593e-05,0.000139891999552044,29.9799074243823
"YOL121C","RPS19A",-0.837488464328852,-1.27226126661576,-0.434772802286904,4.64217405643124,2.41403270902807e-05,0.000140096663959366,29.9610509759273
"YAL034C","FUN19",-0.86805904048139,0.687175947666247,1.55523498814764,4.2375494611585,2.4227120775538e-05,0.000140439862212536,29.9396482882575
"YKL215C","OXP1",1.88322761493173,1.0923353415333,-0.790892273398427,3.08554415794126,2.43675919646715e-05,0.000140957962738987,29.9080701812795
"YOR254C","SEC63",0.261415423005415,-0.983485117984655,-1.24490054099007,3.59305397639353,2.43720148256855e-05,0.000140957962738987,29.9042346928965
"Q0250","COX2",2.04356239351586,-0.259187896659796,-2.30275029017566,8.14538938806569,2.4410438695598e-05,0.000141019576446242,29.8927637033584
"YDR438W","THI74",1.54952844129155,1.30723215324668,-0.242296288044869,2.25653826620654,2.48383320389703e-05,0.000143328466015786,29.7977470514975
"YJR072C","NPA3",-1.39284125838276,-0.506614324961935,0.886226933420829,3.49410159891285,2.4885773898646e-05,0.000143439227987882,29.7776540398615
"YAL003W","EFB1",0.991857390281214,-0.300144396150491,-1.2920017864317,4.96478532790253,2.4959206915736e-05,0.000143699379498988,29.7582553350198
"YGL130W","CEG1",1.22678639091391,0.259415958253876,-0.967370432660035,2.6872189617464,2.50936815243437e-05,0.000144309982764006,29.7308424435419
"YDL100C","GET3",-0.776565402457941,-1.05061051905864,-0.274045116600703,4.49626977321042,2.51272659422007e-05,0.000144339656622732,29.7177681926693
"YMR089C","YTA12",-1.65157272719733,-0.52830997775729,1.12326274944004,5.56701578144924,2.51832216572399e-05,0.000144497626638942,29.7037757114775
"YFR053C","HXK1",-0.52642389035481,0.864222223898163,1.39064611425297,7.74635260972369,2.543086226655e-05,0.000145753858453206,29.6446031721287
"YIL007C","NAS2",1.23246524521599,0.810544322582389,-0.421920922633604,2.55826588361336,2.54691951038974e-05,0.000145808988430204,29.6413120288011
"YCL045C","EMC1",1.39182044328616,0.320810432742054,-1.0710100105441,3.63065259536488,2.55267179265225e-05,0.000145973731566308,29.6242316306069
"YNCL0019C","ETS2",-3.10721300275117,-0.442103978189027,2.66510902456215,2.86902366314941,2.56958507866478e-05,0.000146775624628344,29.5940451908743
"YKL181W","PRS1",1.91254089387666,0.482320759111215,-1.43022013476544,3.83628402537172,2.57458384655671e-05,0.000146895918795674,29.5722548015312
"YDL208W","NHP2",-1.2836410701157,-0.715710617650402,0.567930452465302,3.25821097562885,2.58873430586321e-05,0.000147537517454247,29.5397475067466
"YPL090C","RPS6A",0.0357132337253265,-1.32736599801877,-1.3630792317441,5.96662628159582,2.62191578709373e-05,0.000149261080345986,29.4607595811564
"YOR005C","DNL4",0.902115209761156,1.2369105613751,0.334795351613941,3.01208710456779,2.67225721970378e-05,0.000151956575158519,29.3500710829212
"YLR213C","CRR1",-2.2404757510444,0.409922827582802,2.65039857862721,2.43231272744312,2.68724974546558e-05,0.000152638190240204,29.327911086505
"YFR050C","PRE4",-0.903640408516619,0.0112491033706311,0.91488951188725,4.59643738306293,2.69914536128271e-05,0.000153142571447973,29.2870950169053
"YOL038W","PRE6",-1.49641260215358,-0.760110750802065,0.736301851351514,4.78851564389859,2.71216465710467e-05,0.00015370951036582,29.2585561645954
"YOR009W","TIR4",1.96966753592144,1.79835833228885,-0.171309203632596,1.86730697564554,2.73681406837889e-05,0.000154933576802988,29.2273675481694
"YHR010W","RPL27A",-1.01267962040342,-1.32030721204843,-0.307627591645012,5.06682622292154,2.7438279737707e-05,0.000155157666490062,29.1889340919905
"YOR044W","IRC23",1.06860033525817,1.10943074749848,0.0408304122403076,3.63646471308395,2.75652502359568e-05,0.000155702269964614,29.1629494494482
"YJL005W","CYR1",0.717965230900189,1.11188054318173,0.393915312281545,5.43986735771873,2.75960211784335e-05,0.000155702883937872,29.1546435307579
"YPL179W","PPQ1",1.74599934977637,0.481076444155631,-1.26492290562074,5.24622692069396,2.76616375670294e-05,0.000155899884090317,29.1408786119749
"YPL183C","RTT10",1.96549913451096,1.066121441331,-0.899377693179956,2.80881800816909,2.76992043502535e-05,0.000155938536242336,29.1389410633687
"YLR099C","ICT1",-2.08265472347706,-1.22638136073739,0.856273362739671,2.96061073107894,2.78528185453325e-05,0.000156563933225989,29.1040596439427
"YLR219W","MSC3",-1.4758766733319,-0.0412942514770486,1.43458242185485,4.36790879841676,2.78719566042327e-05,0.000156563933225989,29.0963435824764
"YAL067C","SEO1",-0.275737161424135,-1.35708103649815,-1.08134387507402,2.85819072599875,2.79136616327242e-05,0.000156624943393341,29.0905475379405
"YNCE0017W","SRG1",-0.671686767951155,0.549173599885788,1.22086036783694,4.20146571460295,2.81104766002174e-05,0.000157555187832124,29.0457269072305
"YDR329C","PEX3",-1.02828862531322,-0.17533882285443,0.852949802458787,3.9152114145792,2.82938841542559e-05,0.000158408317238491,29.007417114535
"YGL254W","FZF1",1.83293657342002,0.157596738720037,-1.67533983469999,1.68229793632243,2.83516686271362e-05,0.000158409094796554,29.0313331569298
"YKL203C","TOR2",1.31979594295567,0.879127040122016,-0.440668902833659,4.19197923256646,2.83564133852043e-05,0.000158409094796554,28.9940870297462
"YLR399C","BDF1",-1.4647448510474,0.024473928720862,1.48921877976826,4.96307218545718,2.8415593115272e-05,0.000158565254768518,28.9810490597993
"YNL006W","LST8",-0.247679028200097,-1.11469646397467,-0.867017435774574,3.09868495890312,2.84948701369742e-05,0.000158748333082152,28.9672205387579
"YMR279C","ATR2",1.12492046874846,1.26397592001554,0.139055451267083,2.28879972609953,2.85109255161328e-05,0.000158748333082152,28.9690179306021
"YHR106W","TRR2",1.45617176716541,0.655631156139844,-0.800540611025568,3.30541465794949,2.87567514132744e-05,0.000159941712679745,28.9128979255072
"YPR102C","RPL11A",-0.440916408830037,-1.22762021220915,-0.78670380337911,4.97997329118505,2.88530759098173e-05,0.000160301881258263,28.8905022417351
"YHR037W","PUT2",1.28565001982571,0.490935978434231,-0.794714041391481,6.8999232295079,2.8915313601557e-05,0.000160472090129734,28.8776038516106
"YDR352W","YPQ2",1.81111764344993,0.065303675355963,-1.74581396809396,2.35411243765186,2.89609880856891e-05,0.000160550106440097,28.8814026342351
"YMR231W","PEP5",1.44511329679359,0.871304667240605,-0.57380862955298,2.77897293813436,2.91305786834027e-05,0.000161314153276247,28.8386040730582
"YNL229C","URE2",-1.41141526194809,-1.06057536008606,0.35083990186203,3.08349751707139,2.92647065804241e-05,0.000161880370387139,28.8097389314928
"YIL153W","RRD1",-2.08051101435188,-0.653214924059215,1.42729609029267,1.93223401542456,2.93236838565557e-05,0.000161960686283099,28.8103429982636
"YNL244C","SUI1",-1.08823138944589,-0.452716494100069,0.635514895345824,5.06498084395366,2.93430152383716e-05,0.000161960686283099,28.7910033181932
"YGL134W","PCL10",1.18928514076696,0.825429397962603,-0.363855742804358,2.89831084941431,2.93955755548244e-05,0.000162008336814722,28.7841462701133
"YLR205C","HMX1",-1.0717975305971,0.497515140250531,1.56931267084763,2.48303626615274,2.9415456192039e-05,0.000162008336814722,28.7825650762858
"YKR096W","ESL2",0.771074489732814,0.98626074157126,0.215186251838446,4.48721074729822,2.95687887822806e-05,0.000162676391588755,28.7462592019083
"YJR074W","MOG1",1.29482109622847,0.0370875248127094,-1.25773357141576,3.12253475093997,2.96145167043559e-05,0.000162751640502943,28.7401219725367
"YDR077W","SED1",0.981291360516484,1.29887045093617,0.317579090419688,7.97176500964382,2.97813043173541e-05,0.000163354393134285,28.7036871862682
"YDR122W","KIN1",0.746489812908637,0.988992315756109,0.242502502847473,4.13845042812677,2.9788532501447e-05,0.000163354393134285,28.7032016985947
"YHR178W","STB5",1.79270678157986,0.638878759151025,-1.15382802242884,2.82244001451741,2.98293184198876e-05,0.00016340159540042,28.7000684980829
"YPL154C","PEP4",-0.948891420446982,0.213947776991711,1.16283919743869,6.93697442042387,2.98932136471262e-05,0.000163575149676839,28.6816480867273
"YML024W","RPS17A",-0.185909515262516,-1.12047302486891,-0.934563509606391,5.30895178593773,3.00262134039385e-05,0.000164126062072336,28.655612241196
"YML026C","RPS18B",-0.0343003195666434,-1.20500487531046,-1.17070455574382,4.34771278419544,3.01613894258276e-05,0.000164687672585325,28.6300202442931
"YPL055C","LGE1",-1.63244044570267,-0.347262495383323,1.28517795031934,2.86464692472284,3.01975158337351e-05,0.000164707825353068,28.6259969516094
"YOR049C","RSB1",-1.03860302358914,0.322752513706016,1.36135553729515,3.62454532805031,3.04372405639843e-05,0.000165837239896902,28.5774831625688
"YNL237W","YTP1",1.68206818585033,0.143758284550521,-1.5383099012998,2.83141418657366,3.07103545633291e-05,0.000167087462502166,28.5297560891036
"YPL231W","FAS2",2.0227076189849,0.311292338030205,-1.7114152809547,6.57530013379051,3.07874762019509e-05,0.000167087462502166,28.5089222194572
"YBR024W","SCO2",-1.31572362052901,-0.190161785356451,1.12556183517256,4.03936617383427,3.07975365146888e-05,0.000167087462502166,28.5079640035998
"YGR204W","ADE3",-1.27832133088175,-0.192842872083776,1.08547845879797,4.66041450687367,3.0798319200872e-05,0.000167087462502166,28.5073683617264
"YHL040C","ARN1",1.05009970018701,-0.844838602456531,-1.89493830264354,3.08110119213217,3.10985163656446e-05,0.000168536036397805,28.4547346371193
"Q0285","RPM1",1.80780721971151,0.371166892800981,-1.43664032691053,3.33143189901883,3.11678621137489e-05,0.000168731773788504,28.44075960552
"YML006C","GIS4",-0.682175337111696,0.76451279236428,1.44668812947598,2.82904284107719,3.16109544546974e-05,0.000170948271268321,28.3590186695968
"YDR508C","GNP1",-0.546004209427263,-1.74176354155762,-1.19575933213036,1.1770786167831,3.18340890545095e-05,0.000171971812998723,28.3539496863713
"YNCE0002W","SNR67",1.7549342536419,2.93356254751984,1.17862829387794,0.477735015139739,3.19486306205956e-05,0.000172407169278836,28.4389380500807
"YNL264C","PDR17",1.06866842195219,1.53310846412868,0.46444004217649,2.20052804800918,3.22158890230844e-05,0.000173664845498113,28.2543121183467
"YDL020C","RPN4",-0.930068310513561,-1.08161352260779,-0.151545212094225,6.05731263670852,3.23808953606752e-05,0.000174369232917825,28.215207874407
"YHL003C","LAG1",0.771303480127675,-0.903487297044095,-1.67479077717177,2.83651353769154,3.24379793617702e-05,0.000174491588134607,28.209954078863
"YIR021W","MRS1",-1.52716562482258,-1.39388894288189,0.133276681940692,2.17809694397887,3.25869750296756e-05,0.000175076191914293,28.1874709285651
"YOR215C","AIM41",-1.67718929192492,-0.289176139864047,1.38801315206087,5.32080954409016,3.26156119635528e-05,0.000175076191914293,28.1735147526872
"YGL068W","MNP1",-0.62247974622365,-1.22386335209039,-0.601383605866745,4.04859329765057,3.27072368003435e-05,0.000175382627742497,28.1580713479264
"YJL142C","IRC9",-1.50852361906667,0.259691176213427,1.7682147952801,3.48391119468837,3.27459914958579e-05,0.000175405216050598,28.1525650942118
"YDR206W","EBS1",1.36306268449839,0.799321795667401,-0.563740888830985,2.78868942283806,3.29111968189253e-05,0.00017610438087092,28.1255533083078
"YIL020C","HIS6",1.40529705477082,0.57538832395554,-0.829908730815279,1.87932697995793,3.34746636814593e-05,0.000178930886499421,28.037601174864
"YKL106W","AAT1",1.36996656694413,-0.109924828842744,-1.47989139578687,2.54107539709136,3.37770084175468e-05,0.000180297835970152,27.978690629742
"YJL144W","ROQ1",-2.13071899624942,-0.395181393530397,1.73553760271902,4.64527851453171,3.38014060345776e-05,0.000180297835970152,27.9679527245826
"YIL050W","PCL7",1.40563187137817,1.11148224212597,-0.2941496292522,3.01853191688634,3.39048313529084e-05,0.000180641532857319,27.9532307889314
"YBR159W","IFA38",0.60572305348969,-0.542844681003629,-1.14856773449332,3.92505157998106,3.39369874647266e-05,0.000180641532857319,27.9454435075531
"YML042W","CAT2",-0.275265553698489,0.885691666367672,1.16095722006616,5.40801070297852,3.40910242996638e-05,0.000181271436014338,27.9183578934269
"YOR157C","PUP1",-1.18888608652252,-0.762559887251088,0.426326199271432,4.21667645580643,3.42903606402913e-05,0.000182140639467991,27.885415257381
"YAR042W","SWH1",1.12220703796916,1.02832695248171,-0.0938800854874489,3.38819890745764,3.45303881653031e-05,0.000183223940546927,27.8470622412994
"YBL043W","ECM13",-1.32331257604755,-1.43992452484154,-0.116611948793991,3.72236696230877,3.45770311890655e-05,0.000183279921062708,27.8385351224548
"YGL077C","HNM1",1.46906549754912,0.207716312687482,-1.26134918486164,4.79905026387013,3.46368845550729e-05,0.000183405734901627,27.827506424288
"YDR487C","RIB3",-0.869853584728636,-1.05259341413292,-0.18273982940428,5.26862430870669,3.46763198123081e-05,0.000183423283340521,27.8205979222223
"YDL237W","AIM6",1.35459108070317,-0.326023457243533,-1.68061453794671,3.77091581613079,3.47865524708157e-05,0.000183675316491116,27.8042295113501
"YBR112C","CYC8",-1.39771643823994,0.21840420284982,1.61612064108976,4.15739765155538,3.47963084805934e-05,0.000183675316491116,27.8017235117104
"YAL001C","TFC3",1.07338668486327,0.450479292030855,-0.622907392832415,3.7813994219065,3.53209029711024e-05,0.000186250825843466,27.7165532125429
"YGL257C","MNT2",1.97555403977465,0.713952419919442,-1.26160161985521,2.56957181861984,3.53631184433174e-05,0.000186279995285442,27.7170502137325
"YCL043C","PDI1",-0.939521068898726,-1.12073434387512,-0.181213274976396,5.39883694335102,3.54947202575575e-05,0.000186779470951168,27.6872273658783
"YKL117W","SBA1",-1.50991406541705,-0.923049318482793,0.586864746934257,4.91472079785133,3.57016530360578e-05,0.000187673906953521,27.6544180170297
"YOR058C","ASE1",-0.23696988715017,-1.33507628171668,-1.09810639456651,3.95756297386989,3.58780662587504e-05,0.000188406225917202,27.6270327373593
"YML078W","CPR3",-0.91741826097667,-1.44266226987883,-0.525244008902165,4.37542398755707,3.60044703138263e-05,0.000188874690344638,27.606586578768
"YPR118W","MRI1",1.2317495699607,-0.904196003015891,-2.13594557297659,2.43981206937676,3.60705495712396e-05,0.000188968280734127,27.6064591991448
"YOR127W","RGA1",0.820388945097427,0.980602310701778,0.160213365604351,3.1712185595185,3.61381380912074e-05,0.000188968280734127,27.5874598493128
"YOR191W","ULS1",1.02712993880804,0.814881086852197,-0.212248851955847,4.5574350330555,3.61543917949475e-05,0.000188968280734127,27.5828035535172
"YIL147C","SLN1",1.36164294603428,0.49338394829277,-0.868258997741506,3.47304327200786,3.61711636222078e-05,0.000188968280734127,27.5818220154865
"YML130C","ERO1",-0.945632112701283,-0.938992179172205,0.00663993352907784,5.88229847489159,3.63403763498099e-05,0.000189657174824599,27.5531315656409
"YHL027W","RIM101",0.700349298337332,0.956186548159339,0.255837249822007,4.45670985884465,3.64074531661218e-05,0.00018981216342666,27.5430591111142
"YGL200C","EMP24",-0.832589719804424,-1.42188618620954,-0.589296466405113,4.33277581592889,3.64448584657062e-05,0.000189812298757801,27.5374616065139
"YDL166C","FAP7",-0.948656767939811,-1.70204607647184,-0.753389308532029,1.77029345451023,3.67105834510935e-05,0.000191000351193292,27.5105354591982
"YGR186W","TFG1",-0.534893002316116,0.936618411187941,1.47151141350406,5.53862681479233,3.69920024957952e-05,0.000192267542142936,27.4524003593539
"YJR101W","RSM26",-0.923475095849332,-1.03537990906592,-0.111904813216587,3.49833996218863,3.71387141235571e-05,0.00019283270993806,27.4314414923423
"YGL096W","TOS8",-0.273827607990628,1.05226806227597,1.3260956702666,4.52217489960131,3.74764821491729e-05,0.000194387718440756,27.379143257859
"YLR310C","CDC25",0.772594527936944,0.951984207317264,0.17938967938032,5.2409611121791,3.77518693471685e-05,0.00019561631892339,27.3373977166149
"YER101C","AST2",1.34627150983372,1.36526594559105,0.0189944357573322,2.32751136744768,3.78823772485231e-05,0.000196092468570846,27.3255991111357
"YBR038W","CHS2",-1.86563536195238,-0.913487004781865,0.952148357170512,1.45841094263655,3.80676103704655e-05,0.00019685063692589,27.3138814547258
"YCR028C","RIM1",2.53789891031978,0.364533775738109,-2.17336513458167,1.61950196301278,3.83562420774196e-05,0.000198123415420234,27.33871457702
"YNL021W","HDA1",0.994025227309978,-0.105989792619024,-1.100015019929,2.80933970073192,3.83917764422036e-05,0.000198123415420234,27.2465438870517
"YOR040W","GLO4",1.17070931966325,0.722145939362503,-0.448563380300744,2.89788824507419,3.88439722830763e-05,0.000200253493658337,27.1800155647727
"YOR100C","CRC1",1.78773781720046,1.14106473085385,-0.646673086346603,2.07355592407396,3.90419940542032e-05,0.000200979940582379,27.1609312287247
"YIL148W","RPL40A",-0.181807209925711,-1.00744422149506,-0.825637011569352,5.87346635672535,3.90640412278079e-05,0.000200979940582379,27.144908926314
"YLR088W","GAA1",0.863755440129552,-0.349878873448662,-1.21363431357821,2.31232461682505,3.91994460030094e-05,0.000201472456278625,27.1327477012541
"YLR351C","NIT3",1.41506814262437,0.159714229947575,-1.2553539126768,3.39093855232252,3.92714648507461e-05,0.000201638522256915,27.1177420099202
"YJL092W","SRS2",-1.64546988640588,-0.473466200628941,1.17200368577694,2.93515859360974,3.95407909642656e-05,0.000202760295628432,27.0800900769355
"YDR148C","KGD2",-1.1200612412031,-0.526253380952882,0.593807860250214,5.9875876736126,3.95698016872344e-05,0.000202760295628432,27.0727705995829
"YJL165C","HAL5",-0.595211134070712,0.687915433756215,1.28312656782693,5.16909563321309,4.00020252883543e-05,0.000204768431869217,27.0121050085821
"YDL048C","STP4",-0.381566547804572,0.769214540861821,1.15078108866639,5.81940744357872,4.01660467099514e-05,0.0002054009921381,26.9891076642032
"YML129C","COX14",-2.24866563976986,-1.03634237113202,1.21232326863784,3.87387232651913,4.06314892004281e-05,0.000207572134969591,26.9263212346087
"YER003C","PMI40",-0.707769418797256,-1.1653776186433,-0.457608199846041,3.62539155865307,4.07408203285745e-05,0.000207921493093971,26.9111874594865
"YHR080C","LAM4",0.91059572796272,1.50344829129286,0.592852563330141,4.52873187901506,4.09410942321369e-05,0.000208733811757822,26.8831881666379
"YIL088C","AVT7",1.18680685976957,0.574498382298379,-0.612308477471192,4.62005956479402,4.10498755605383e-05,0.000209078503607235,26.8681976796075
"YDL206W","YCX1",1.18762579816995,0.758348637982241,-0.429277160187705,3.67664567948107,4.13470684242824e-05,0.000210381175810126,26.8291265159608
"YPL036W","PMA2",2.30742954560262,0.906388108239636,-1.40104143736299,3.84593048895105,4.15193121101442e-05,0.000211046113008321,26.8067300009342
"YKL163W","PIR3",-1.44410336911197,-0.156638189871356,1.28746517924061,6.30620691956831,4.16436243679022e-05,0.000211466324540208,26.7878720966136
"YPR129W","SCD6",-1.32772854194789,-0.342642376156568,0.985086165791325,3.37123650307493,4.18064045349517e-05,0.000211933719594624,26.768211075964
"YDL015C","TSC13",1.21516023717689,-0.0600716555631364,-1.27523189274003,3.97964856969118,4.18191388408455e-05,0.000211933719594624,26.76570701463
"YKR080W","MTD1",-0.325537700117928,-1.12492324056626,-0.799385540448336,3.32956004526764,4.20222864266371e-05,0.000212749767603661,26.7394713861621
"YNL103W","MET4",-2.06168617661648,0.0844541474746728,2.14614032409115,4.6538015146488,4.20639556270334e-05,0.000212749767603661,26.7329820222294
"YGR202C","PCT1",-0.950647590909889,0.271029382742298,1.22167697365219,4.0161218783028,4.2214443842646e-05,0.000213227208330747,26.7133212348473
"YBL022C","PIM1",-0.522247558447662,0.475226301097652,0.997473859545314,5.07301305027866,4.22423339071941e-05,0.000213227208330747,26.7088314899168
"YFR011C","MIC19",-1.67587075965583,-1.78575862983415,-0.109887870178312,4.13038202811236,4.23787058847354e-05,0.000213703146457484,26.6919702450738
"YER172C","BRR2",1.14188873118419,0.838475444111875,-0.30341328707232,4.18646023359009,4.25142057151825e-05,0.000214173746648508,26.6739242803938
"YCR081W","SRB8",1.87065733215764,0.808559833112939,-1.0620974990447,2.23306067783221,4.261855773535e-05,0.000214413007238839,26.6710451722183
"YOR232W","MGE1",-1.08841201001509,-0.894465849580166,0.193946160434925,4.52148644718588,4.26461475603046e-05,0.000214413007238839,26.6565085686672
"YKR098C","UBP11",-0.0694522441997452,1.37406607469466,1.44351831889441,2.21329988894659,4.27718677322767e-05,0.000214653255062805,26.6485536346498
"YKL026C","GPX1",-1.55847852846199,0.418892345158332,1.97737087362032,4.53743544321409,4.27784746206299e-05,0.000214653255062805,26.6397270016205
"YDR296W","MHR1",-1.58285106451651,-1.05232474210901,0.530526322407497,3.59631495421077,4.29226804811346e-05,0.000215164236409873,26.6220832063101
"YOR160W","MTR10",0.846775525406286,1.01166035314447,0.164884827738184,2.83478912278601,4.33175036017225e-05,0.000216929273461092,26.5729665712863
"YMR040W","YET2",-2.07817980921054,-2.83506020545156,-0.756880396241013,3.33106753749294,4.35138755433617e-05,0.000217697990156838,26.5497875238674
"YLR396C","VPS33",1.03503156946428,-0.251808371778134,-1.28683994124241,2.94058097962847,4.37100977184027e-05,0.000218464445092568,26.5235098926051
"YBR181C","RPS6B",-0.0443937889062234,-1.25967675944601,-1.21528297053979,6.19920752243736,4.41032571516817e-05,0.000220184325720708,26.4707590209686
"YDL230W","PTP1",-1.22952231015506,0.0518953856978858,1.28141769585294,3.14139135095771,4.41409302055298e-05,0.000220184325720708,26.4684874605062
"YKL064W","MNR2",-0.167345750220175,0.810756311467616,0.978102061687791,5.20728796788189,4.44610045478953e-05,0.000221563278797068,26.4264845582325
"YLR008C","PAM18",-0.75512610657855,-1.3775058881114,-0.622379781532852,1.94102706333056,4.4655340641623e-05,0.000222313548802119,26.4120127234089
"YLR422W","DCK1",1.23501258202367,0.992134370839127,-0.242878211184544,4.67057813835049,4.4713994374198e-05,0.000222387525398803,26.3956826126313
"YDR506C","GMC1",2.0522347774509,0.531867867344651,-1.52036691010625,1.91088987564477,4.48819949986693e-05,0.00022280236478355,26.398407065812
"YLR343W","GAS2",-0.774535245296178,0.73708852581557,1.51162377111175,2.19408029078975,4.48851554103134e-05,0.00022280236478355,26.381909657821
"YGR036C","CAX4",2.60863268290819,0.932877757501917,-1.67575492540628,0.954671504816705,4.5019872459935e-05,0.000223252844093311,26.5276820903649
"YOR344C","TYE7",2.21657453632561,1.26539561022902,-0.951178926096593,5.1283467803642,4.52589992578906e-05,0.000224219705591774,26.3292906867893
"YNL067W","RPL9B",0.369748465445472,-1.50931443161545,-1.87906289706092,4.78050848446542,4.55377759951149e-05,0.000225380922517732,26.2957031773693
"YDR282C","MRX10",1.61352963629495,0.215361639482033,-1.39816799681292,1.19610219062143,4.57736433895713e-05,0.000226327712884365,26.3230375421885
"YOR380W","RDR1",1.04066729575129,1.23509184706777,0.194424551316479,1.85766597956694,4.58209890945853e-05,0.000226341422784343,26.2730997379976
"YOR051C","ETT1",1.07511384192315,0.704193578774123,-0.370920263149029,4.24774412366897,4.63315989580482e-05,0.000228641262885295,26.2013558892587
"YER117W","RPL23B",-0.520861574980742,-1.18030800539811,-0.659446430417369,5.3171663490443,4.6475925791527e-05,0.000229070071313713,26.1838992561453
"YCR008W","SAT4",0.689166561004266,0.946395932986306,0.257229371982041,4.0740352070953,4.65087127854349e-05,0.000229070071313713,26.1808510446772
"YDR259C","YAP6",-2.72518788593745,-1.75516175708446,0.970026128852985,3.22910920537303,4.66345389290293e-05,0.000229467237094584,26.1700181055307
"YIL169C","CSS1",1.25059960944745,-0.289429856964507,-1.54002946641196,3.72831624434276,4.70213201412462e-05,0.000231146431439737,26.1219911468718
"YGR206W","MVB12",-1.2604710386726,-0.230981348311856,1.02948969036074,1.88631819117746,4.72259806645072e-05,0.000231927978543876,26.1061106857954
"YNL241C","ZWF1",-1.69159846354809,-1.41649993958322,0.275098523964863,4.62567745292949,4.74874575159159e-05,0.000232986772237508,26.0672170783072
"YBR122C","MRPL36",-1.06441650513927,-0.660355774852064,0.404060730287203,4.04786988199651,4.77699248706786e-05,0.000234146407812071,26.0352638603247
"YMR012W","CLU1",-0.809892532610549,-1.17327158720145,-0.363379054590904,5.87269417168243,4.80614675215964e-05,0.000235348246937962,26.001561611988
"YOR093C","CMR2",1.77416066554159,0.683225957188485,-1.0909347083531,3.1475193682438,4.83015476271349e-05,0.000236296010453363,25.977988783553
"YKL170W","MRPL38",-1.02516430897701,-1.23663379569897,-0.211469486721964,2.99887649557155,4.83673960260105e-05,0.000236390410991416,25.9697615706335
"YBR239C","ERT1",0.966039450973181,1.04060976554237,0.0745703145691899,3.0500774322437,4.87717525533578e-05,0.000238137461024953,25.924737770318
"YDR479C","PEX29",-0.744758936909491,0.542271352787648,1.28703028969714,3.26033208151777,4.95376370311416e-05,0.000241604183881341,25.8399623434441
"YKL120W","OAC1",1.46942259321935,-0.150033173895659,-1.61945576711501,3.00990698104163,4.95777281696723e-05,0.000241604183881341,25.8376900811109
"YGL255W","ZRT1",1.20130653471839,0.987722097994657,-0.213584436723734,2.09783237069666,4.96244907026859e-05,0.000241604183881341,25.8369569319758
"YLR441C","RPS1A",0.368401447003655,-0.870642502216603,-1.23904394922026,5.98086900675643,4.96756115606818e-05,0.000241621413319102,25.8230423093904
"YDR254W","CHL4",-0.494967005751654,0.631765759566085,1.12673276531774,3.44205023077101,5.01090435170849e-05,0.000243496385626562,25.7777644932853
"YAL026C","DRS2",1.35690040433368,0.213910654169328,-1.14298975016435,3.13341044701476,5.01634521967634e-05,0.000243527734469564,25.7732235398317
"YJR122W","IBA57",-0.602148185348051,-1.12506620928334,-0.522918023935284,3.05523222684175,5.02789148855548e-05,0.000243544858805095,25.7606377611156
"YDR086C","SSS1",-1.66954948598173,-0.658474810197443,1.01107467578428,4.41465106579363,5.02949202321642e-05,0.000243544858805095,25.7568274295705
"YGR224W","AZR1",1.27992178359885,1.33424856781825,0.0543267842193986,0.852425453398165,5.03108619311825e-05,0.000243544858805095,25.8165886503756
"YLR247C","IRC20",-0.312348443648636,0.727499193096661,1.0398476367453,5.42091233242888,5.06912622731152e-05,0.000245152599831313,25.7142617639665
"YIL128W","MET18",1.36338373421892,0.0632612513162366,-1.30012248290269,2.61984985594116,5.11701834310565e-05,0.000247233293494677,25.6691986762956
"YPR145W","ASN1",0.00553893761672791,-0.8203687163364,-0.825907653953128,4.69814191007579,5.12592020419686e-05,0.000247427973354674,25.6546141622183
"YCR061W","TVS1",0.494568842809232,2.04784348914815,1.55327464633892,2.1789315181371,5.155917796413e-05,0.000248639606554465,25.6362371202792
"YDL174C","DLD1",-0.598158868667614,0.517292148682743,1.11545101735036,4.96190109520197,5.16485580924572e-05,0.0002488163457341,25.6139682678079
"YLR035C","MLH2",0.469192320799628,1.20972735210219,0.740535031302563,2.575882378755,5.16938252755957e-05,0.0002488163457341,25.6134950631553
"YPR121W","THI22",2.00481800800989,1.75939819799019,-0.245419810019701,1.10575614801328,5.17725080768724e-05,0.000248959087134809,25.673358208745
"YNR017W","TIM23",-1.33551338198501,-0.220478790802022,1.11503459118299,3.11060305038557,5.33184038249928e-05,0.000256150288196134,25.4464324354078
"YPL222W","FMP40",-0.0475431070146233,1.34249508035223,1.39003818736686,4.53645809200451,5.3395006967393e-05,0.000256275846295294,25.4367760894684
"YGR141W","VPS62",1.24029133482018,0.731916981070501,-0.508374353749681,2.48285337877189,5.37368473754966e-05,0.000257673003751437,25.4076120115593
"YPL198W","RPL7B",-0.308370880486318,-1.10266868694539,-0.794297806459075,4.79657868809714,5.38263871907956e-05,0.000257851289994764,25.3938227664273
"YPL031C","PHO85",1.00141996139109,0.762424468967674,-0.238995492423413,3.48401782093386,5.38755846168659e-05,0.000257851289994764,25.3903065721943
"YPL186C","UIP4",-1.70902029516277,0.284789610499574,1.99380990566235,5.71375120618268,5.42468064939855e-05,0.000259315928650252,25.3522804438678
